"Spectral_Metric","Plant_Metric","Correlation","p_val","Structural_Group","R_squared","Significance"
"Beta_avg_pairwise","FD_Beta_Dispersion_m1_Layered",-0.0253097777434725,0.962043439914874,"Open / Sparse Cover",0.000640584849423976,"ns"
"beta_agg_sum_squares","FD_Beta_Dispersion_m1_Layered",-0.162065276240298,0.759030420339587,"Open / Sparse Cover",0.0262651537628442,"ns"
"beta_agg_dispersion","FD_Beta_Dispersion_m1_Layered",-0.0724252863059155,0.891552021139694,"Open / Sparse Cover",0.00524542209649384,"ns"
"Beta_agg_avg_pairwise","FD_Beta_Dispersion_m1_Layered",-0.037865944983203,0.943228229185157,"Open / Sparse Cover",0.00143382978947096,"ns"
"sum_squares","FD_Beta_Turnover_m1_Layered",-0.0788384265058281,0.881987370262443,"Open / Sparse Cover",0.00621549749391485,"ns"
"Beta_dispersion","FD_Beta_Turnover_m1_Layered",-0.00825879654200044,0.987612086843842,"Open / Sparse Cover",6.82077203221584e-05,"ns"
"Beta_avg_pairwise","FD_Beta_Turnover_m1_Layered",0.0418244945053777,0.937299839792229,"Open / Sparse Cover",0.00174928834063037,"ns"
"beta_agg_sum_squares","FD_Beta_Turnover_m1_Layered",-0.118539897906717,0.823022997119978,"Open / Sparse Cover",0.0140517073957348,"ns"
"beta_agg_dispersion","FD_Beta_Turnover_m1_Layered",0.00214684297310817,0.996779740487667,"Open / Sparse Cover",4.60893475118392e-06,"ns"
"Beta_agg_avg_pairwise","FD_Beta_Turnover_m1_Layered",0.0338956701115519,0.949175966479199,"Open / Sparse Cover",0.00114891645231115,"ns"
"sum_squares","FD_FDis_m2_Layered",0.0742125934936168,0.888885473024091,"Open / Sparse Cover",0.00550750903304881,"ns"
"Beta_dispersion","FD_FDis_m2_Layered",0.418645950955064,0.408717946021578,"Open / Sparse Cover",0.17526443225107,"ns"
"Beta_avg_pairwise","FD_FDis_m2_Layered",0.46541989949302,0.352278775429425,"Open / Sparse Cover",0.216615682844093,"ns"
"beta_agg_sum_squares","FD_FDis_m2_Layered",0.448792107475678,0.372008425378997,"Open / Sparse Cover",0.20141435573246,"ns"
"beta_agg_dispersion","FD_FDis_m2_Layered",0.778077902688508,0.0684093589261643,"Open / Sparse Cover",0.605405222652147,"ns"
"Beta_agg_avg_pairwise","FD_FDis_m2_Layered",0.721032456372449,0.105879305310278,"Open / Sparse Cover",0.519887803142488,"ns"
"sum_squares","FD_RaoQ_m2_Layered",0.258587946541556,0.620763674178275,"Open / Sparse Cover",0.0668677260965787,"ns"
"Beta_dispersion","FD_RaoQ_m2_Layered",0.53374783771338,0.275407087970649,"Open / Sparse Cover",0.284886754263709,"ns"
"Beta_avg_pairwise","FD_RaoQ_m2_Layered",0.588658654277148,0.219002726007799,"Open / Sparse Cover",0.346519011255382,"ns"
"beta_agg_sum_squares","FD_RaoQ_m2_Layered",0.604640074859212,0.203564955351475,"Open / Sparse Cover",0.365589620125754,"ns"
"beta_agg_dispersion","FD_RaoQ_m2_Layered",0.792324319418204,0.0602153406905658,"Open / Sparse Cover",0.62777782714152,"ns"
"Beta_agg_avg_pairwise","FD_RaoQ_m2_Layered",0.785256182798467,0.064220914957069,"Open / Sparse Cover",0.616627272623219,"ns"
"sum_squares","FD_Beta_Dispersion_m2_Layered",0.0265898713372759,0.960124592796224,"Open / Sparse Cover",0.000707021257732888,"ns"
"Beta_dispersion","FD_Beta_Dispersion_m2_Layered",-0.04126414493459,0.938138913439794,"Open / Sparse Cover",0.00170272965718285,"ns"
"Beta_avg_pairwise","FD_Beta_Dispersion_m2_Layered",0.0443679619135869,0.933491726652061,"Open / Sparse Cover",0.0019685160443655,"ns"
"beta_agg_sum_squares","FD_Beta_Dispersion_m2_Layered",-0.000729461060261322,0.998905808603686,"Open / Sparse Cover",5.32113438437572e-07,"ns"
"beta_agg_dispersion","FD_Beta_Dispersion_m2_Layered",-0.0944737237118236,0.858711016861892,"Open / Sparse Cover",0.00892528447197798,"ns"
"Beta_agg_avg_pairwise","FD_Beta_Dispersion_m2_Layered",0.00133943308623221,0.997990851572177,"Open / Sparse Cover",1.79408099249353e-06,"ns"
"sum_squares","FD_Beta_Turnover_m2_Layered",0.0669715097906844,0.899692925056713,"Open / Sparse Cover",0.00448518312364373,"ns"
"Beta_dispersion","FD_Beta_Turnover_m2_Layered",0.0298551542528102,0.95523057402162,"Open / Sparse Cover",0.000891330235459092,"ns"
"Beta_avg_pairwise","FD_Beta_Turnover_m2_Layered",0.11600222063929,0.826777161863307,"Open / Sparse Cover",0.0134565151932464,"ns"
"beta_agg_sum_squares","FD_Beta_Turnover_m2_Layered",0.0521877495958712,0.921789443871356,"Open / Sparse Cover",0.00272356120788135,"ns"
"beta_agg_dispersion","FD_Beta_Turnover_m2_Layered",-0.0182587435246282,0.972614928278674,"Open / Sparse Cover",0.000333381715098153,"ns"
"Beta_agg_avg_pairwise","FD_Beta_Turnover_m2_Layered",0.0781375030157132,0.88303227854238,"Open / Sparse Cover",0.00610546937753059,"ns"
"sum_squares","FD_FDis_m1_Layered",0.423673144007282,0.721481037589861,"High Stem Density",0.179498932953015,"ns"
"Beta_dispersion","FD_FDis_m1_Layered",-0.604818609578067,0.586491219026407,"High Stem Density",0.365805550491947,"ns"
"Beta_avg_pairwise","FD_FDis_m1_Layered",-0.493837346183341,0.671187635401196,"High Stem Density",0.243875324485405,"ns"
"beta_agg_sum_squares","FD_FDis_m1_Layered",0.227936040115698,0.853604575642747,"High Stem Density",0.051954838383625,"ns"
"beta_agg_dispersion","FD_FDis_m1_Layered",-0.747626566415718,0.462386667817523,"High Stem Density",0.558945482810557,"ns"
"Beta_agg_avg_pairwise","FD_FDis_m1_Layered",-0.661942169243183,0.539464862283556,"High Stem Density",0.438167435422371,"ns"
"sum_squares","FD_RaoQ_m1_Layered",-0.207837337255732,0.866715058714394,"High Stem Density",0.043196358757553,"ns"
"Beta_dispersion","FD_RaoQ_m1_Layered",-0.962588442114101,0.174687315330662,"High Stem Density",0.926576508891652,"ns"
"Beta_avg_pairwise","FD_RaoQ_m1_Layered",-0.918138647472812,0.259383731705451,"High Stem Density",0.842978575983204,"ns"
"beta_agg_sum_squares","FD_RaoQ_m1_Layered",-0.404930358821082,0.734591520661509,"High Stem Density",0.16396859549497,"ns"
"beta_agg_dispersion","FD_RaoQ_m1_Layered",-0.996845094302951,0.050582764121779,"High Stem Density",0.993700142035858,"ns"
"Beta_agg_avg_pairwise","FD_RaoQ_m1_Layered",-0.979961271970041,0.127660958587812,"High Stem Density",0.960324094561141,"ns"
"sum_squares","FD_Beta_Dispersion_m1_Layered",-0.944263372279989,0.213551966879269,"High Stem Density",0.891633316229578,"ns"
"Beta_dispersion","FD_Beta_Dispersion_m1_Layered",-0.730605509742276,0.478475776504462,"High Stem Density",0.533784410865771,"ns"
"Beta_avg_pairwise","FD_Beta_Dispersion_m1_Layered",-0.814721741319222,0.393779360129673,"High Stem Density",0.663771515778226,"ns"
"beta_agg_sum_squares","FD_Beta_Dispersion_m1_Layered",-0.991830985103269,0.0814284288263843,"High Stem Density",0.983728703010921,"ns"
"beta_agg_dispersion","FD_Beta_Dispersion_m1_Layered",-0.584501350315985,0.602580327713346,"High Stem Density",0.34164182852121,"ns"
"Beta_agg_avg_pairwise","FD_Beta_Dispersion_m1_Layered",-0.678221338254146,0.525502133247314,"High Stem Density",0.459984183663245,"ns"
"sum_squares","FD_Beta_Turnover_m1_Layered",-0.97247038716201,0.149725774977362,"High Stem Density",0.945698653907029,"ns"
"Beta_dispersion","FD_Beta_Turnover_m1_Layered",-0.658595203687626,0.54230196840637,"High Stem Density",0.433747642320345,"ns"
"Beta_avg_pairwise","FD_Beta_Turnover_m1_Layered",-0.752593077653394,0.457605552031581,"High Stem Density",0.566396340531808,"ns"
"beta_agg_sum_squares","FD_Beta_Turnover_m1_Layered",-0.999617776121818,0.017602236924478,"High Stem Density",0.99923569833873,"*"
