"siteID","plotID","decimalLatitude","decimalLongitude","nlcdClass"
"MOAB","MOAB_004",38.233269,-109.397418,"shrubScrub"
"MOAB","MOAB_008",38.230121,-109.385833,"shrubScrub"
"MOAB","MOAB_005",38.21093,-109.403726,"shrubScrub"
"MOAB","MOAB_009",38.258224,-109.423272,"shrubScrub"
"MOAB","MOAB_003",38.261284,-109.349483,"evergreenForest"
"MOAB","MOAB_020",38.244552,-109.391355,"shrubScrub"
"MOAB","MOAB_010",38.25519,-109.37809,"shrubScrub"
"MOAB","MOAB_025",38.269367,-109.347608,"evergreenForest"
"MOAB","MOAB_007",38.265495,-109.34184,"shrubScrub"
"MOAB","MOAB_046",38.248084,-109.392292,"shrubScrub"
"MOAB","MOAB_044",38.24454,-109.389977,"shrubScrub"
"MOAB","MOAB_012",38.241794,-109.387983,"shrubScrub"
"MOAB","MOAB_045",38.245899,-109.390298,"shrubScrub"
"MOAB","MOAB_016",38.206372,-109.407265,"shrubScrub"
"MOAB","MOAB_021",38.204612,-109.39737,"shrubScrub"
"MOAB","MOAB_013",38.233754,-109.392955,"shrubScrub"
"MOAB","MOAB_018",38.232317,-109.406016,"shrubScrub"
"MOAB","MOAB_014",38.230418,-109.405372,"shrubScrub"
"MOAB","MOAB_015",38.254256,-109.427819,"shrubScrub"
"MOAB","MOAB_019",38.272958,-109.411628,"shrubScrub"
"MOAB","MOAB_017",38.252299,-109.38431,"shrubScrub"
"MOAB","MOAB_011",38.26511,-109.411809,"shrubScrub"
"MOAB","MOAB_023",38.234397,-109.380261,"shrubScrub"
"MOAB","MOAB_026",38.275016,-109.346442,"evergreenForest"
"MOAB","MOAB_022",38.232156,-109.374146,"shrubScrub"
"MOAB","MOAB_024",38.26229,-109.344632,"evergreenForest"
"MOAB","MOAB_028",38.270215,-109.350313,"evergreenForest"
"MOAB","MOAB_030",38.266333,-109.344239,"evergreenForest"
"MOAB","MOAB_076",38.256873,-109.422622,"shrubScrub"
"NIWO","NIWO_018",40.052498,-105.584022,"grasslandHerbaceous"
"NIWO","NIWO_013",40.059545,-105.583047,"grasslandHerbaceous"
"NIWO","NIWO_027",40.054439,-105.575608,"grasslandHerbaceous"
"NIWO","NIWO_026",40.049574,-105.572043,"grasslandHerbaceous"
"NIWO","NIWO_003",40.051247,-105.565041,"grasslandHerbaceous"
"NIWO","NIWO_025",40.055538,-105.571758,"grasslandHerbaceous"
"NIWO","NIWO_023",40.056627,-105.569307,"grasslandHerbaceous"
"NIWO","NIWO_008",40.054475,-105.567876,"grasslandHerbaceous"
"NIWO","NIWO_030",40.058367,-105.595337,"grasslandHerbaceous"
"NIWO","NIWO_028",40.057321,-105.593572,"grasslandHerbaceous"
"NIWO","NIWO_029",40.052578,-105.566477,"grasslandHerbaceous"
"NIWO","NIWO_006",40.055052,-105.561551,"grasslandHerbaceous"
"NIWO","NIWO_004",40.043059,-105.581501,"evergreenForest"
"NIWO","NIWO_042",40.04845,-105.584355,"grasslandHerbaceous"
"NIWO","NIWO_040",40.046544,-105.58471,"evergreenForest"
"NIWO","NIWO_041",40.05035,-105.582964,"shrubScrub"
"NIWO","NIWO_015",40.040114,-105.572665,"evergreenForest"
"NIWO","NIWO_005",40.043663,-105.569904,"evergreenForest"
"NIWO","NIWO_002",40.041058,-105.547043,"evergreenForest"
"NIWO","NIWO_017",40.041511,-105.567421,"evergreenForest"
"NIWO","NIWO_021",40.040801,-105.543482,"evergreenForest"
"NIWO","NIWO_010",40.037193,-105.56879,"evergreenForest"
"NIWO","NIWO_016",40.048378,-105.542505,"evergreenForest"
"NIWO","NIWO_014",40.050779,-105.548152,"evergreenForest"
"NIWO","NIWO_019",40.046996,-105.547412,"evergreenForest"
"NIWO","NIWO_011",40.033991,-105.555396,"evergreenForest"
"NIWO","NIWO_022",40.038851,-105.557196,"evergreenForest"
"NIWO","NIWO_020",40.0413,-105.554781,"evergreenForest"
"NIWO","NIWO_012",40.034769,-105.559629,"evergreenForest"
"NIWO","NIWO_009",40.045048,-105.560411,"evergreenForest"
"NIWO","NIWO_001",40.042345,-105.558975,"evergreenForest"
"NIWO","NIWO_007",40.03774,-105.562157,"evergreenForest"
"NIWO","NIWO_024",40.057098,-105.58477,"grasslandHerbaceous"
"JORN","JORN_008",32.593905,-106.797359,"shrubScrub"
"JORN","JORN_045",32.592144,-106.84334,"shrubScrub"
"JORN","JORN_044",32.589481,-106.841383,"shrubScrub"
"JORN","JORN_042",32.590028,-106.840435,"shrubScrub"
"JORN","JORN_009",32.611448,-106.83769,"shrubScrub"
"JORN","JORN_006",32.590562,-106.82446,"shrubScrub"
"JORN","JORN_005",32.575696,-106.803388,"shrubScrub"
"JORN","JORN_014",32.596034,-106.819454,"shrubScrub"
"JORN","JORN_015",32.610623,-106.856854,"shrubScrub"
"JORN","JORN_020",32.597035,-106.844083,"shrubScrub"
"JORN","JORN_003",32.600614,-106.838099,"shrubScrub"
"JORN","JORN_019",32.60073,-106.865294,"shrubScrub"
"JORN","JORN_001",32.60493,-106.802046,"shrubScrub"
"JORN","JORN_010",32.628336,-106.847936,"shrubScrub"
"JORN","JORN_016",32.595944,-106.806665,"shrubScrub"
"JORN","JORN_002",32.611356,-106.826155,"shrubScrub"
"JORN","JORN_018",32.620814,-106.844913,"shrubScrub"
"JORN","JORN_012",32.617485,-106.81411,"shrubScrub"
"JORN","JORN_011",32.606695,-106.793774,"shrubScrub"
"JORN","JORN_017",32.60857,-106.850086,"shrubScrub"
"JORN","JORN_030",32.599449,-106.859794,"shrubScrub"
"JORN","JORN_025",32.60515,-106.860893,"shrubScrub"
"JORN","JORN_021",32.620084,-106.85767,"shrubScrub"
"JORN","JORN_029",32.615142,-106.80704,"shrubScrub"
"JORN","JORN_026",32.602092,-106.830119,"shrubScrub"
"JORN","JORN_024",32.601842,-106.828499,"shrubScrub"
"JORN","JORN_007",32.607919,-106.856765,"shrubScrub"
"JORN","JORN_013",32.630842,-106.862029,"shrubScrub"
"JORN","JORN_004",32.630328,-106.86076,"shrubScrub"
"JORN","JORN_027",32.622379,-106.830886,"shrubScrub"
"JORN","JORN_028",32.583104,-106.814725,"shrubScrub"
"JORN","JORN_022",32.582444,-106.804147,"shrubScrub"
"JORN","JORN_023",32.622325,-106.816156,"shrubScrub"
"SRER","SRER_047",31.910358,-110.838435,"shrubScrub"
"SRER","SRER_043",31.910099,-110.837175,"shrubScrub"
"SRER","SRER_052",31.909531,-110.833359,"shrubScrub"
"SRER","SRER_002",31.870334,-110.856598,"shrubScrub"
"SRER","SRER_023",31.852737,-110.857874,"shrubScrub"
"SRER","SRER_025",31.775902,-110.922617,"shrubScrub"
"SRER","SRER_017",31.892821,-110.889228,"shrubScrub"
"SRER","SRER_018",31.897965,-110.908251,"shrubScrub"
"SRER","SRER_020",31.772365,-110.87637,"shrubScrub"
"SRER","SRER_021",31.790996,-110.855741,"shrubScrub"
"SRER","SRER_028",31.878484,-110.899073,"shrubScrub"
"SRER","SRER_001",31.862142,-110.818853,"shrubScrub"
"SRER","SRER_007",31.897668,-110.874932,"shrubScrub"
"SRER","SRER_015",31.794211,-110.804726,"shrubScrub"
"SRER","SRER_022",31.821406,-110.96285,"shrubScrub"
"SRER","SRER_003",31.840609,-110.917189,"shrubScrub"
"SRER","SRER_029",31.874124,-110.867364,"shrubScrub"
"SRER","SRER_014",31.874117,-110.887014,"shrubScrub"
"SRER","SRER_030",31.91362,-110.831773,"shrubScrub"
"SRER","SRER_004",31.906778,-110.815262,"shrubScrub"
"SRER","SRER_010",31.800537,-110.909297,"shrubScrub"
"SRER","SRER_016",31.905498,-110.847005,"shrubScrub"
"SRER","SRER_006",31.795656,-110.910239,"shrubScrub"
"SRER","SRER_027",31.851347,-110.829981,"shrubScrub"
"SRER","SRER_008",31.867013,-110.81472,"shrubScrub"
"SRER","SRER_019",31.860538,-110.843902,"shrubScrub"
"SRER","SRER_009",31.844582,-110.83473,"shrubScrub"
"SRER","SRER_012",31.870053,-110.85024,"shrubScrub"
"SRER","SRER_005",31.828844,-110.823985,"shrubScrub"
"SRER","SRER_011",31.845427,-110.870885,"shrubScrub"
"SRER","SRER_026",31.833493,-110.84364,"shrubScrub"
"SRER","SRER_024",31.813686,-110.806586,"shrubScrub"
"SRER","SRER_013",31.809753,-110.893755,"shrubScrub"
"ONAQ","ONAQ_019",40.175284,-112.482459,"shrubScrub"
"ONAQ","ONAQ_007",40.212498,-112.467435,"shrubScrub"
"ONAQ","ONAQ_030",40.201643,-112.513697,"evergreenForest"
"ONAQ","ONAQ_029",40.219718,-112.473217,"evergreenForest"
"ONAQ","ONAQ_025",40.145346,-112.538881,"evergreenForest"
"ONAQ","ONAQ_022",40.1703,-112.470016,"shrubScrub"
"ONAQ","ONAQ_023",40.193889,-112.505431,"evergreenForest"
"ONAQ","ONAQ_008",40.15854,-112.521574,"evergreenForest"
"ONAQ","ONAQ_015",40.151789,-112.478445,"shrubScrub"
"ONAQ","ONAQ_012",40.184944,-112.529544,"evergreenForest"
"ONAQ","ONAQ_005",40.180775,-112.431854,"shrubScrub"
"ONAQ","ONAQ_006",40.164707,-112.547061,"evergreenForest"
"ONAQ","ONAQ_021",40.154244,-112.542592,"evergreenForest"
"ONAQ","ONAQ_003",40.205921,-112.430276,"shrubScrub"
"ONAQ","ONAQ_004",40.185938,-112.47248,"shrubScrub"
"ONAQ","ONAQ_014",40.206496,-112.448966,"shrubScrub"
"ONAQ","ONAQ_002",40.193323,-112.464547,"shrubScrub"
"ONAQ","ONAQ_009",40.160802,-112.471249,"shrubScrub"
"ONAQ","ONAQ_027",40.18922,-112.470078,"shrubScrub"
"ONAQ","ONAQ_020",40.182614,-112.43611,"shrubScrub"
"ONAQ","ONAQ_017",40.190515,-112.51523,"evergreenForest"
"ONAQ","ONAQ_011",40.150745,-112.456226,"shrubScrub"
"ONAQ","ONAQ_041",40.174021,-112.45284,"shrubScrub"
"ONAQ","ONAQ_042",40.176674,-112.456785,"shrubScrub"
"ONAQ","ONAQ_043",40.17372,-112.456712,"shrubScrub"
"ONAQ","ONAQ_016",40.175178,-112.446181,"shrubScrub"
"ONAQ","ONAQ_018",40.1972,-112.43782,"shrubScrub"
"ONAQ","ONAQ_024",40.160104,-112.485306,"shrubScrub"
"ONAQ","ONAQ_026",40.164881,-112.44878,"shrubScrub"
"ONAQ","ONAQ_073",40.1811,-112.512553,"evergreenForest"
"ONAQ","ONAQ_028",40.163267,-112.532581,"evergreenForest"
"ONAQ","ONAQ_031",40.184453,-112.523903,"evergreenForest"
"ONAQ","ONAQ_010",40.201043,-112.497129,"evergreenForest"
"ONAQ","ONAQ_032",40.152364,-112.537959,"evergreenForest"
"ABBY","ABBY_070",45.761334,-122.330793,"evergreenForest"
"ABBY","ABBY_061",45.762451,-122.331158,"evergreenForest"
"ABBY","ABBY_001",45.772619,-122.346369,"evergreenForest"
"ABBY","ABBY_002",45.739055,-122.309112,"grasslandHerbaceous"
"ABBY","ABBY_063",45.760513,-122.330039,"evergreenForest"
"ABBY","ABBY_013",45.745332,-122.372807,"grasslandHerbaceous"
"ABBY","ABBY_011",45.743361,-122.358994,"grasslandHerbaceous"
"ABBY","ABBY_018",45.764526,-122.38678,"grasslandHerbaceous"
"ABBY","ABBY_012",45.754263,-122.384239,"shrubScrub"
"ABBY","ABBY_008",45.771358,-122.355223,"evergreenForest"
"ABBY","ABBY_007",45.768936,-122.361007,"evergreenForest"
"ABBY","ABBY_010",45.776549,-122.375934,"evergreenForest"
"ABBY","ABBY_028",45.745361,-122.375882,"mixedForest"
"ABBY","ABBY_023",45.744589,-122.381659,"mixedForest"
"ABBY","ABBY_026",45.770172,-122.387515,"shrubScrub"
"ABBY","ABBY_017",45.772764,-122.369799,"evergreenForest"
"ABBY","ABBY_006",45.754053,-122.298512,"evergreenForest"
"ABBY","ABBY_016",45.746995,-122.332415,"evergreenForest"
"ABBY","ABBY_022",45.755549,-122.320429,"grasslandHerbaceous"
"ABBY","ABBY_024",45.741379,-122.339833,"grasslandHerbaceous"
"ABBY","ABBY_027",45.777447,-122.297106,"shrubScrub"
"ABBY","ABBY_019",45.752593,-122.325825,"evergreenForest"
"ABBY","ABBY_021",45.743937,-122.317109,"grasslandHerbaceous"
"ABBY","ABBY_025",45.76953,-122.324489,"mixedForest"
"ABBY","ABBY_029",45.764081,-122.313751,"mixedForest"
"ABBY","ABBY_014",45.751186,-122.317373,"evergreenForest"
"ABBY","ABBY_015",45.732279,-122.300349,"shrubScrub"
"ABBY","ABBY_020",45.767791,-122.303342,"evergreenForest"
"ABBY","ABBY_005",45.770977,-122.389412,"shrubScrub"
"ABBY","ABBY_030",45.772435,-122.316394,"mixedForest"
"ABBY","ABBY_004",45.76858,-122.298736,"shrubScrub"
"ABBY","ABBY_003",45.762016,-122.371092,"evergreenForest"
"ABBY","ABBY_009",45.76561,-122.299532,"shrubScrub"
"ABBY","ABBY_077",45.751348,-122.341608,"shrubScrub"
"ABBY","ABBY_041",45.740623,-122.349414,"shrubScrub"
"WREF","WREF_072",45.824274,-121.966341,"evergreenForest"
"WREF","WREF_070",45.824185,-121.955555,"evergreenForest"
"WREF","WREF_071",45.829046,-121.958541,"evergreenForest"
"WREF","WREF_009",45.835945,-122.001901,"evergreenForest"
"WREF","WREF_012",45.840576,-121.863912,"evergreenForest"
"WREF","WREF_010",45.828324,-121.850642,"evergreenForest"
"WREF","WREF_023",45.830415,-121.983896,"evergreenForest"
"WREF","WREF_011",45.834707,-121.983393,"evergreenForest"
"WREF","WREF_017",45.820485,-121.99487,"evergreenForest"
"WREF","WREF_016",45.826426,-121.993608,"evergreenForest"
"WREF","WREF_008",45.823595,-121.973495,"evergreenForest"
"WREF","WREF_027",45.818946,-121.976,"evergreenForest"
"WREF","WREF_001",45.844033,-121.999068,"evergreenForest"
"WREF","WREF_026",45.842751,-122.00835,"evergreenForest"
"WREF","WREF_020",45.830006,-121.859917,"evergreenForest"
"WREF","WREF_004",45.822941,-121.998707,"evergreenForest"
"WREF","WREF_013",45.835857,-122.018935,"evergreenForest"
"WREF","WREF_022",45.8404,-122.017276,"evergreenForest"
"WREF","WREF_015",45.826107,-122.017923,"evergreenForest"
"WREF","WREF_019",45.819757,-121.968998,"evergreenForest"
"WREF","WREF_007",45.850153,-121.989672,"evergreenForest"
"WREF","WREF_014",45.849932,-121.99427,"evergreenForest"
"WREF","WREF_002",45.811294,-121.990796,"evergreenForest"
"WREF","WREF_003",45.831516,-122.018608,"evergreenForest"
"WREF","WREF_028",45.812568,-121.981882,"evergreenForest"
"WREF","WREF_006",45.83118,-121.813904,"evergreenForest"
"WREF","WREF_029",45.846411,-121.829411,"evergreenForest"
"WREF","WREF_024",45.849144,-121.996649,"evergreenForest"
"WREF","WREF_018",45.828445,-122.011717,"evergreenForest"
"WREF","WREF_005",45.844315,-122.002564,"evergreenForest"
"WREF","WREF_030",45.838687,-122.004959,"evergreenForest"
"WREF","WREF_021",45.844382,-121.978569,"evergreenForest"
"WREF","WREF_025",45.829829,-121.869134,"evergreenForest"
"SJER","SJER_045",37.112827,-119.731615,"evergreenForest"
"SJER","SJER_046",37.111276,-119.728168,"evergreenForest"
"SJER","SJER_047",37.101658,-119.734564,"evergreenForest"
"SJER","SJER_014",37.078744,-119.720266,"grasslandHerbaceous"
"SJER","SJER_016",37.077219,-119.716137,"grasslandHerbaceous"
"SJER","SJER_012",37.08368,-119.717046,"grasslandHerbaceous"
"SJER","SJER_015",37.081979,-119.720354,"grasslandHerbaceous"
"SJER","SJER_027",37.082099,-119.738264,"shrubScrub"
"SJER","SJER_002",37.082813,-119.743324,"grasslandHerbaceous"
"SJER","SJER_022",37.080176,-119.716934,"grasslandHerbaceous"
"SJER","SJER_028",37.078298,-119.727329,"shrubScrub"
"SJER","SJER_023",37.086583,-119.719524,"grasslandHerbaceous"
"SJER","SJER_006",37.102924,-119.749115,"grasslandHerbaceous"
"SJER","SJER_029",37.096505,-119.723267,"shrubScrub"
"SJER","SJER_013",37.083154,-119.727837,"evergreenForest"
"SJER","SJER_004",37.108972,-119.746305,"grasslandHerbaceous"
"SJER","SJER_024",37.10723,-119.751328,"grasslandHerbaceous"
"SJER","SJER_021",37.110743,-119.750784,"grasslandHerbaceous"
"SJER","SJER_007",37.113927,-119.753247,"grasslandHerbaceous"
"SJER","SJER_018",37.107805,-119.714546,"evergreenForest"
"SJER","SJER_008",37.107458,-119.717536,"evergreenForest"
"SJER","SJER_026",37.101235,-119.729168,"shrubScrub"
"SJER","SJER_019",37.104397,-119.721851,"grasslandHerbaceous"
"SJER","SJER_001",37.106602,-119.72024,"grasslandHerbaceous"
"SJER","SJER_009",37.117532,-119.738492,"grasslandHerbaceous"
"SJER","SJER_003",37.116632,-119.730379,"evergreenForest"
"SJER","SJER_005",37.1235,-119.748517,"grasslandHerbaceous"
"SJER","SJER_011",37.124269,-119.738431,"evergreenForest"
"SJER","SJER_030",37.123985,-119.750896,"shrubScrub"
"SJER","SJER_017",37.126821,-119.745937,"evergreenForest"
"SJER","SJER_010",37.128635,-119.749395,"evergreenForest"
"SJER","SJER_020",37.127155,-119.753094,"grasslandHerbaceous"
"SJER","SJER_025",37.127266,-119.759842,"shrubScrub"
"SOAP","SOAP_044",37.031452,-119.269313,"evergreenForest"
"SOAP","SOAP_031",37.035342,-119.252227,"evergreenForest"
"SOAP","SOAP_003",37.033983,-119.250835,"evergreenForest"
"SOAP","SOAP_010",37.03519,-119.273802,"shrubScrub"
"SOAP","SOAP_043",37.034451,-119.268722,"evergreenForest"
"SOAP","SOAP_007",37.028597,-119.249997,"evergreenForest"
"SOAP","SOAP_006",37.025056,-119.281566,"evergreenForest"
"SOAP","SOAP_008",37.0292,-119.276287,"evergreenForest"
"SOAP","SOAP_030",37.033674,-119.28051,"shrubScrub"
"SOAP","SOAP_024",37.025014,-119.28258,"evergreenForest"
"SOAP","SOAP_027",37.029446,-119.277325,"shrubScrub"
"SOAP","SOAP_012",37.030515,-119.276685,"evergreenForest"
"SOAP","SOAP_013",37.029599,-119.281718,"evergreenForest"
"SOAP","SOAP_016",37.028524,-119.253018,"evergreenForest"
"SOAP","SOAP_017",37.030901,-119.242317,"evergreenForest"
"SOAP","SOAP_018",37.028985,-119.243605,"evergreenForest"
"SOAP","SOAP_019",37.030844,-119.245692,"evergreenForest"
"SOAP","SOAP_005",37.032124,-119.263245,"evergreenForest"
"SOAP","SOAP_028",37.025181,-119.273166,"shrubScrub"
"SOAP","SOAP_021",37.036227,-119.276172,"evergreenForest"
"SOAP","SOAP_026",37.030375,-119.270272,"shrubScrub"
"SOAP","SOAP_023",37.036213,-119.248184,"evergreenForest"
"SOAP","SOAP_025",37.037639,-119.25836,"shrubScrub"
"SOAP","SOAP_004",37.037426,-119.269483,"evergreenForest"
"SOAP","SOAP_029",37.036654,-119.267104,"shrubScrub"
"SOAP","SOAP_011",37.037301,-119.26273,"evergreenForest"
"SOAP","SOAP_001",37.037898,-119.273529,"evergreenForest"
"SOAP","SOAP_009",37.037935,-119.256677,"shrubScrub"
"SOAP","SOAP_020",37.036585,-119.25697,"evergreenForest"
"SOAP","SOAP_014",37.036558,-119.258326,"evergreenForest"
"SOAP","SOAP_022",37.038279,-119.252655,"evergreenForest"
"SOAP","SOAP_015",37.038264,-119.251658,"evergreenForest"
"SOAP","SOAP_002",37.030703,-119.281763,"evergreenForest"
"SOAP","SOAP_064",37.025308,-119.252602,"evergreenForest"
"SOAP","SOAP_047",37.034404,-119.257597,"evergreenForest"
"TEAK","TEAK_043",36.999698,-119.011037,"evergreenForest"
"TEAK","TEAK_011",37.004153,-119.002986,"evergreenForest"
"TEAK","TEAK_012",37.013801,-119.009599,"evergreenForest"
"TEAK","TEAK_045",36.997917,-119.00382,"evergreenForest"
"TEAK","TEAK_029",37.013711,-119.031203,"shrubScrub"
"TEAK","TEAK_027",37.064904,-118.97621,"shrubScrub"
"TEAK","TEAK_003",37.012962,-119.010619,"evergreenForest"
"TEAK","TEAK_030",37.059672,-118.981148,"shrubScrub"
"TEAK","TEAK_004",37.001687,-119.036304,"evergreenForest"
"TEAK","TEAK_007",36.999797,-119.052104,"evergreenForest"
"TEAK","TEAK_010",37.014434,-119.049096,"evergreenForest"
"TEAK","TEAK_028",37.055339,-118.982025,"shrubScrub"
"TEAK","TEAK_002",36.978454,-119.035693,"evergreenForest"
"TEAK","TEAK_006",36.975638,-119.057146,"evergreenForest"
"TEAK","TEAK_001",36.976667,-119.01647,"evergreenForest"
"TEAK","TEAK_013",36.974821,-119.041671,"evergreenForest"
"TEAK","TEAK_005",37.058229,-118.988578,"evergreenForest"
"TEAK","TEAK_017",36.994069,-119.055283,"evergreenForest"
"TEAK","TEAK_009",37.048205,-119.02067,"shrubScrub"
"TEAK","TEAK_014",37.022379,-119.042558,"evergreenForest"
"TEAK","TEAK_022",37.055139,-118.994548,"evergreenForest"
"TEAK","TEAK_015",36.988308,-119.044357,"evergreenForest"
"TEAK","TEAK_019",36.97377,-119.009213,"evergreenForest"
"TEAK","TEAK_018",36.978607,-119.028942,"evergreenForest"
"TEAK","TEAK_024",36.993067,-119.033679,"shrubScrub"
"TEAK","TEAK_021",36.994336,-119.037085,"evergreenForest"
"TEAK","TEAK_008",36.986255,-119.007524,"evergreenForest"
"TEAK","TEAK_023",37.073274,-118.993332,"evergreenForest"
"TEAK","TEAK_025",36.989997,-119.024514,"shrubScrub"
"TEAK","TEAK_026",37.035322,-119.029774,"shrubScrub"
"TEAK","TEAK_016",37.030316,-119.006407,"evergreenForest"
"TEAK","TEAK_044",37.003221,-119.010045,"evergreenForest"
"TEAK","TEAK_020",37.025679,-119.008624,"evergreenForest"
"TEAK","TEAK_065",37.009295,-119.003127,"shrubScrub"
"BARR","BARR_024",71.306198,-156.639765,"emergentHerbaceousWetlands"
"BARR","BARR_006",71.258067,-156.602012,"sedgeHerbaceous"
"BARR","BARR_052",71.281245,-156.603377,"emergentHerbaceousWetlands"
"BARR","BARR_051",71.285604,-156.607878,"emergentHerbaceousWetlands"
"BARR","BARR_009",71.289227,-156.618318,"sedgeHerbaceous"
"BARR","BARR_002",71.273924,-156.599236,"sedgeHerbaceous"
"BARR","BARR_005",71.242584,-156.311981,"sedgeHerbaceous"
"BARR","BARR_022",71.246709,-156.395116,"sedgeHerbaceous"
"BARR","BARR_053",71.285301,-156.605382,"emergentHerbaceousWetlands"
"BARR","BARR_017",71.244828,-156.434658,"emergentHerbaceousWetlands"
"BARR","BARR_001",71.244105,-156.421392,"sedgeHerbaceous"
"BARR","BARR_029",71.238733,-156.421229,"emergentHerbaceousWetlands"
"BARR","BARR_018",71.30672,-156.616988,"sedgeHerbaceous"
"BARR","BARR_011",71.30303,-156.623332,"emergentHerbaceousWetlands"
"BARR","BARR_027",71.316715,-156.620809,"emergentHerbaceousWetlands"
"BARR","BARR_014",71.298765,-156.648196,"emergentHerbaceousWetlands"
"BARR","BARR_023",71.238564,-156.332618,"sedgeHerbaceous"
"BARR","BARR_020",71.261169,-156.489461,"sedgeHerbaceous"
"BARR","BARR_012",71.253775,-156.380751,"sedgeHerbaceous"
"BARR","BARR_008",71.251783,-156.451332,"sedgeHerbaceous"
"BARR","BARR_007",71.259634,-156.495507,"sedgeHerbaceous"
"BARR","BARR_030",71.247983,-156.430061,"sedgeHerbaceous"
"BARR","BARR_028",71.250115,-156.527704,"sedgeHerbaceous"
"BARR","BARR_015",71.267253,-156.562377,"sedgeHerbaceous"
"BARR","BARR_016",71.246041,-156.50481,"sedgeHerbaceous"
"BARR","BARR_004",71.241422,-156.502856,"sedgeHerbaceous"
"BARR","BARR_025",71.261711,-156.550516,"sedgeHerbaceous"
"BARR","BARR_032",71.257797,-156.539294,"emergentHerbaceousWetlands"
"BARR","BARR_019",71.226667,-156.546572,"sedgeHerbaceous"
"BARR","BARR_026",71.268656,-156.650984,"emergentHerbaceousWetlands"
"BARR","BARR_003",71.258668,-156.648849,"emergentHerbaceousWetlands"
"BARR","BARR_013",71.265929,-156.606092,"sedgeHerbaceous"
"BARR","BARR_021",71.2558,-156.5504,"emergentHerbaceousWetlands"
"TOOL","TOOL_071",68.600005,-149.510162,"dwarfScrub"
"TOOL","TOOL_041",68.666666,-149.369752,"sedgeHerbaceous"
"TOOL","TOOL_042",68.664072,-149.381292,"sedgeHerbaceous"
"TOOL","TOOL_018",68.629991,-149.575526,"dwarfScrub"
"TOOL","TOOL_043",68.665514,-149.375519,"sedgeHerbaceous"
"TOOL","TOOL_006",68.622127,-149.280182,"shrubScrub"
"TOOL","TOOL_019",68.631467,-149.363065,"dwarfScrub"
"TOOL","TOOL_013",68.61519,-149.334812,"dwarfScrub"
"TOOL","TOOL_023",68.615251,-149.330369,"dwarfScrub"
"TOOL","TOOL_002",68.627943,-149.347229,"dwarfScrub"
"TOOL","TOOL_022",68.636964,-149.356275,"dwarfScrub"
"TOOL","TOOL_008",68.561237,-149.510271,"dwarfScrub"
"TOOL","TOOL_024",68.570556,-149.553268,"sedgeHerbaceous"
"TOOL","TOOL_027",68.627732,-149.546459,"shrubScrub"
"TOOL","TOOL_012",68.576305,-149.564239,"dwarfScrub"
"TOOL","TOOL_014",68.621266,-149.545738,"dwarfScrub"
"TOOL","TOOL_005",68.560148,-149.528532,"dwarfScrub"
"TOOL","TOOL_021",68.566922,-149.526352,"sedgeHerbaceous"
"TOOL","TOOL_032",68.565845,-149.507822,"sedgeHerbaceous"
"TOOL","TOOL_028",68.56389,-149.495096,"shrubScrub"
"TOOL","TOOL_009",68.627436,-149.324278,"dwarfScrub"
"TOOL","TOOL_011",68.625975,-149.591302,"sedgeHerbaceous"
"TOOL","TOOL_007",68.64612,-149.356505,"dwarfScrub"
"TOOL","TOOL_017",68.60512,-149.492276,"dwarfScrub"
"TOOL","TOOL_029",68.62102,-149.580419,"shrubScrub"
"TOOL","TOOL_001",68.585776,-149.54318,"dwarfScrub"
"TOOL","TOOL_010",68.594322,-149.548584,"dwarfScrub"
"TOOL","TOOL_003",68.640255,-149.642461,"sedgeHerbaceous"
"TOOL","TOOL_026",68.615186,-149.626212,"shrubScrub"
"TOOL","TOOL_004",68.616768,-149.629355,"dwarfScrub"
"TOOL","TOOL_020",68.635779,-149.652987,"sedgeHerbaceous"
"TOOL","TOOL_016",68.619334,-149.637775,"dwarfScrub"
"TOOL","TOOL_086",68.625116,-149.629582,"shrubScrub"
"BONA","BONA_008",65.156637,-147.569318,"deciduousForest"
"BONA","BONA_005",65.160855,-147.588585,"deciduousForest"
"BONA","BONA_030",65.159874,-147.491285,"woodyWetlands"
"BONA","BONA_029",65.148886,-147.477616,"woodyWetlands"
"BONA","BONA_028",65.176958,-147.45573,"mixedForest"
"BONA","BONA_014",65.17585,-147.463406,"deciduousForest"
"BONA","BONA_022",65.1575,-147.478421,"woodyWetlands"
"BONA","BONA_019",65.1984,-147.481092,"evergreenForest"
"BONA","BONA_003",65.201069,-147.486275,"evergreenForest"
"BONA","BONA_015",65.176793,-147.501859,"deciduousForest"
"BONA","BONA_026",65.192484,-147.477756,"mixedForest"
"BONA","BONA_023",65.16574,-147.511225,"shrubScrub"
"BONA","BONA_007",65.193678,-147.444473,"deciduousForest"
"BONA","BONA_021",65.151634,-147.456573,"shrubScrub"
"BONA","BONA_025",65.156207,-147.463694,"shrubScrub"
"BONA","BONA_020",65.188475,-147.549489,"evergreenForest"
"BONA","BONA_011",65.195526,-147.535493,"evergreenForest"
"BONA","BONA_018",65.193366,-147.537397,"evergreenForest"
"BONA","BONA_002",65.163534,-147.527149,"deciduousForest"
"BONA","BONA_024",65.167011,-147.529831,"shrubScrub"
"BONA","BONA_009",65.169192,-147.520277,"shrubScrub"
"BONA","BONA_012",65.153226,-147.539152,"deciduousForest"
"BONA","BONA_027",65.162994,-147.595649,"mixedForest"
